OBJECT_ID,YEAR,SAMPLE_DAT,LATITUDE,LONGITUDE,DEPTH,Count_,LOCATION,COUNT_CLASS
3152,2014,12-Nov-2014,26.13163,-81.8063,0.5,94333,Naples Pier,Low
3477,2015,23-Nov-2015,30.104919,-85.603508,0.5,94333,Long Point Boat Ramp (East Bay),Low
400,2007,25-Oct-2007,26.03,-82.078,14,94000,.,Low
401,2007,25-Oct-2007,26.03,-82.078,14,94000,.,Low
1537,2012,24-Oct-2012,27.3316,-82.5779,0.5,94000,"Bay Dock, Sarasota Bay",Low
2236,2013,16-Jan-2013,26.91895,-82.4103,5,94000,"Manasota Key, W of",Low
1092,2011,11-Dec-2011,25.14892,-80.08802,0.5,93300,"Key Largo, 15.87m SE of",Low
1637,2012,6-Nov-2012,26.80562,-82.27415,0.5,93300,"Gasparilla Island, NE tip, Gasparilla Sound",Low
2072,2013,2-Jan-2013,26.6092,-82.2174,0.5,93300,Captiva Pass,Low
36,2007,8-Jan-2007,27.2652,-82.5531,0.5,93000,Mote-Siesta Bch.,Low
374,2007,22-Oct-2007,26.355,-82.168,6.5,93000,.,Low
1690,2012,8-Nov-2012,27.3571,-82.6234,0.5,93000,"Longboat Key, S of, GOM",Low
1811,2012,15-Nov-2012,27.0134,-82.4702,0.5,93000,"South Venice, 3.13 miles SW of",Low
3165,2014,16-Nov-2014,26.21031,-81.95376,0.6,93000,Clam Pass; 8.5 mi W of,Low
1141,2011,22-Dec-2011,25.91245,-81.7168,0.5,92600,"Marco Island Dock, Caxambas Park",Low
3082,2014,11-Sep-2014,29.155833,-83.10923,0.5,92333,"Shark Hole, #4 Channel (Cedar Key)",Low
222,2007,3-Oct-2007,30.233333,-86.508333,0.5,92000,Destin CGA -5,Low
560,2007,17-Dec-2007,28.7885,-80.776,0,92000,Mosquito Lagoon: ICWW CM 29,Low
610,2008,10-Oct-2008,26.6676,-82.2881,0.5,92000,9G,Low
1242,2012,5-Apr-2012,24.78364,-81.56958,0.5,92000,"Sawyer Key, 1.73 miles N of",Low
1526,2012,23-Oct-2012,27.51477,-82.68395,0.5,92000,"Mead Point, Perico Bayou",Low
1553,2012,30-Oct-2012,27.33375,-82.57938,0.5,92000,"New Pass Dock, Sarasota Bay",Low
1734,2012,9-Nov-2012,27.3163,-82.5508,0.5,92000,"Bird Key, Roberts Bay",Low
3287,2015,20-Oct-2015,27.33375,-82.57938,0,92000, ,Low
3480,2015,23-Nov-2015,27.632,-82.590667,0.5,91667, ,Low
1208,2012,12-Jan-2012,26.409317,-82.04758,0.5,91600,"Sanibel Island, 1.41 miles SE of",Low
1931,2012,27-Nov-2012,27.44602,-82.68798,0.5,91600,Longboat Pass,Low
2256,2013,16-Jan-2013,27.2612,-82.64711,0.5,91600,"Siesta Key, 6.1 miles W of",Low
2708,2013,27-Feb-2013,26.53235,-82.11938,0.5,91600,Regla Island,Low
2794,2013,14-Mar-2013,26.550417,-82.26377,0.5,91600,"N. Captiva Island, 3.92 miles W of",Low
1732,2012,9-Nov-2012,27.3221,-82.5663,0.5,91000,"Ringling Cswy., S of",Low
1054,2011,6-Dec-2011,26.434944,-81.91138,0.5,90750,"Estero Island, Estero Bay",Low
2832,2013,7-Nov-2013,26.714867,-82.2533,0.5,90600,"Boca Grande Lighthouse, E of",Low
2876,2013,26-Nov-2013,26.39049,-81.87901,0.5,90600,Lovers Key State Park,Low
387,2007,24-Oct-2007,30.3877,-86.5151,0.5,90000,"Destin Pass, West",Low
629,2008,11-Oct-2008,26.6177,-82.244,0.5,90000,10A,Low
681,2009,6-Jan-2009,24.6805,-81.908,0.5,90000,"RT18, Mote Marine Lab Station",Low
1786,2012,15-Nov-2012,27.5538,-82.7907,0,90000,"Passage Key, 3 miles W of",Low
3224,2015,12-Oct-2015,27.44602,-82.68798,0.5,90000, ,Low
3247,2015,14-Oct-2015,27.05309,-82.63172,18.8,89500, ,Low
2861,2013,18-Nov-2013,26.31399,-82.00285,9.9,89300,"Barefoot Beach, 10.1 miles E of",Low
2879,2014,23-Jul-2014,28.63335,-83.26476,15.8,89100,Sheephead Key; 36 mi W of,Low
121,2007,29-Jan-2007,27.057,-82.4436,0.5,89000,Mote-Caspersen Beach,Low
1583,2012,31-Oct-2012,27.33375,-82.57938,0.5,89000,"New Pass Dock, Sarasota Bay",Low
1594,2012,2-Nov-2012,27.3228,-82.6595,0.5,89000,CS-3 dup,Low
3181,2014,18-Dec-2014,24.9317,-81.4076,0.2,89000,Big Spanish Key; 8 mi N of,Low
3464,2015,21-Nov-2015,26.617133,-82.18425,0.5,89000,Captiva Rocks; NW of (Pine Island Sound),Low
3510,2015,30-Nov-2015,27.01031,-82.41312,0.5,89000, ,Low
740,2009,30-Oct-2009,26.6092,-82.221,0.5,88300,Captiva Pass,Low
2943,2014,5-Aug-2014,28.380766,-84.003833,35.6,88300,BE1408-1-12,Low
801,2009,24-Dec-2009,26.7187,-82.2583,0,88000,Boca Grande Pass,Low
1073,2011,9-Dec-2011,26.4489,-82.0174,0.5,88000,Lighthouse Beach,Low
1166,2011,28-Dec-2011,26.52636,-82.19388,0.5,88000,S. Seas Plantation Entrance,Low
1228,2012,1-Mar-2012,25.167333,-81.33833,0.5,88000,"Middle Cape, 13 miles NW of",Low
1375,2012,15-Oct-2012,26.6092,-82.221,0.5,88000,Captiva Pass,Low
1377,2012,15-Oct-2012,26.6467,-82.2203,0.5,88000,"Cabbage Key, S.of, SEAS 061",Low
1481,2012,22-Oct-2012,26.6092,-82.221,0.5,88000,Captiva Pass,Low
1527,2012,23-Oct-2012,27.59069,-82.63142,0.5,88000,"Sunshine Skyway, end of S causeway",Low
2162,2013,14-Jan-2013,26.64667,-82.22033,0.5,88000,"Cabbage Key, SE of",Low
2378,2013,24-Jan-2013,27.33375,-82.57938,0.5,88000,"New Pass Dock, Sarasota Bay",Low
2589,2013,18-Feb-2013,25.9804,-81.7029,0.5,88000,"Big Marco Pass, 951 launch ramp",Low
2680,2013,24-Feb-2013,26.57866,-82.1347,0.5,88000,PI LE-113,Low
1720,2012,9-Nov-2012,26.484611,-82.01083,1,87600,"Sanibel Causeway, Punta Rassa",Low
1801,2012,15-Nov-2012,26.7676,-82.2353,0.5,87600,"Devilfish Key, Gasparilla Sound",Low
2268,2013,16-Jan-2013,27.2271,-82.58645,9.2,87600,"Siesta Key, 3.4 miles SW of",Low
395,2007,25-Oct-2007,26.397,-82.184,4,87000,.,Low
654,2008,16-Dec-2008,24.8187,-81.6126,0.5,87000,"XX02, North of Sawyer Key",Low
1695,2012,8-Nov-2012,27.1275,-82.476,0.5,87000,"Venice Inlet, N of, GOM",Low
2202,2013,15-Jan-2013,27.2886,-82.55061,0.5,87000,"Edwards Island, S of, Roberts Bay",Low
2391,2013,25-Jan-2013,27.33375,-82.57938,0.5,87000,"New Pass Dock, Sarasota Bay",Low
2451,2013,4-Feb-2013,26.30481,-81.8362,0.5,87000,Barefoot Beach,Low
2770,2013,12-Mar-2013,26.752983,-82.34436,5.4,87000,"Gasparilla Island, 4.9 m W of",Low
3331,2015,29-Oct-2015,27.33375,-82.57938,0.5,87000, ,Low
3101,2014,22-Sep-2014,29.4088,-83.3093,0.5,86770,HB Channel Marker #9 (Horseshoe Beach),Low
235,2007,8-Oct-2007,30.1129,-85.740997,0.5,86700,"St. Andrew Bay, mkr 2",Low
579,2007,26-Dec-2007,27.41342,-80.26933,0.5,86700,St. Lucie County;  Frederick Douglas Memorial Park,Low
2575,2013,13-Feb-2013,26.33105,-81.84574,0.5,86600,Bonita Beach Park,Low
3043,2014,27-Aug-2014,28.848166,-83.163316,4.2,86333,Ozello; 29 mi W of,Low
909,2011,11-Oct-2011,26.80288,-82.3248,0.5,86000,"Placida Harbor, 3 miles W",Low
1193,2012,8-Jan-2012,26.526317,-81.99998,0.5,86000,"Little Shell Island, San Carlos Bay",Low
1518,2012,22-Oct-2012,27.3732,-82.632,0.5,86000,Longboat Key Beach (SCHD),Low
1905,2012,26-Nov-2012,27.11382,-82.46883,0.5,86000,North Jetty,Low
2006,2012,17-Dec-2012,26.96324,-82.38565,0.5,86000,Blind Pass Beach,Low
2394,2013,26-Jan-2013,27.217933,-82.60436,0.5,86000,"Turtle Beach, 5.37 miles W of",Low
2669,2013,22-Feb-2013,27.1275,-82.476,0.5,86000,"Nokomis Beach, NW of",Low
2992,2014,16-Aug-2014,28.656667,-83.08,0.5,86000,Crawl Key; 24.84 miles E of,Low
2994,2014,16-Aug-2014,28.656667,-83.08,0.5,86000,Crawl Key; 24.84 miles E of,Low
3550,2015,7-Dec-2015,27.10034,-82.46089,0.5,86000, ,Low
3311,2015,27-Oct-2015,26.816167,-82.2805,0.5,85667, ,Low
230,2007,3-Oct-2007,29.676,-81.22066,0.5,85600,South St John Station#105 Leases at Marineland,Low
1890,2012,26-Nov-2012,26.58867,-82.16371,0.5,85600,Captiva Shoals,Low
1519,2012,22-Oct-2012,27.3268,-82.5624,0.5,85000,Ringling Causeway  (SCHD),Low
2061,2012,29-Dec-2012,24.76532,-81.65648,0.2,85000,"Marvin Key, 3.9 miles N of",Low
2222,2013,16-Jan-2013,26.70181,-82.28732,5,85000,"Gasparilla Pass, W of",Low
3323,2015,28-Oct-2015,30.39,-86.5075,0.5,85000,Norriego Point (Destin Harbor),Low
2453,2013,4-Feb-2013,26.2073,-81.8169,0.5,84600,Seagate,Low
2119,2013,9-Jan-2013,26.861867,-82.54008,0.5,84300,"Bocilla Island, 13.9 miles W of",Low
565,2007,18-Dec-2007,28.411,-80.584,0,84000,Cape Canaveral Air Force Station Port Canaveral Jetty,Low
1409,2012,16-Oct-2012,27.13421,-82.4705,0.5,84000,"Laurel, W of, Blackburn Bay",Low
2320,2013,22-Jan-2013,27.0735,-82.4509,0.5,84000,Venice Fishing Pier,Low
2772,2013,12-Mar-2013,26.8223,-82.277,0.5,84000,"Bird Key, Placida Harbor ",Low
3234,2015,12-Oct-2015,27.311,-82.57718,0,84000, ,Low
3034,2014,27-Aug-2014,29.025233,-83.55755,1.8,83800,Cedar Key; 31 mi SW of,Low
3105,2014,22-Sep-2014,29.5808,-83.8222,0.6,83667,Steinhatchee; 25 mi W of,Low
2364,2013,23-Jan-2013,26.59925,-82.18463,0.5,83600,Captiva Rocks,Low
3189,2015,23-Sep-2015,29.68383,-85.36872,0.5,83333,Cape San Blas; N of,Low
990,2011,23-Nov-2011,26.055333,-82.0531,15.1,83300,"Bartell Bay, 20.7 miles W of",Low
2659,2013,21-Feb-2013,26.30481,-81.8362,0.5,83300,Barefoot Beach,Low
40,2007,8-Jan-2007,27.1003,-82.4609,0.5,83000,Venice Beach,Low
80,2007,16-Jan-2007,27.0103,-82.4131,0,83000,SCDH - Manasota Beach,Low
1285,2012,4-Oct-2012,26.5438,-82.2669,0.5,83000,"Redfish Pass, 3.98 mi W of",Low
1319,2012,9-Oct-2012,26.9376,-82.4061,0,83000,BMB-6,Low
1965,2012,7-Dec-2012,24.76532,-81.65648,0.2,83000,"Marvin Key, 3.9 miles N of",Low
2201,2013,15-Jan-2013,27.2886,-82.55061,0.5,83000,"Edwards Island, S of, Roberts Bay",Low
2831,2013,7-Nov-2013,26.710983,-82.2649,0.5,82600,Boca Grande Pass,Low
2953,2014,5-Aug-2014,28.232333,-83.830783,10.4,82300,BE1408-1-14,Low
99,2007,22-Jan-2007,27.1003,-82.4609,0.5,82000,Venice Beach,Low
1245,2012,5-Apr-2012,24.98352,-81.43276,0.5,82000,"Harbor Key, 10.3  miles N of",Low
1373,2012,10-Oct-2012,27.1681,-82.5219,0.5,82000,CR-1,Low
1418,2012,16-Oct-2012,27.1089,-82.4479,5,82000,"Venice, E of, ICWW",Low
1737,2012,12-Nov-2012,27.3316,-82.5779,0.5,82000,"Bay Dock, Sarasota Bay",Low
3570,2015,17-Dec-2015,27.759803,-82.631267,4,81889,FWRI Peninsula; SE tip of (Bayboro Harbor),Low
3606,2015,29-Dec-2015,30.376034,-86.863128,0.5,81667,Navarre Pier (Santa Rosa Island),Low
1745,2012,13-Nov-2012,26.64667,-82.22033,0.5,81600,"Cabbage Key, SE of",Low
308,2007,16-Oct-2007,26.18333,-82.217,0.5,81500,NOAA-SFERPM-CAL5,Low
116,2007,25-Jan-2007,24.643889,-81.9,0,81300,7 mi NW of Key West,Low
1870,2012,20-Nov-2012,27.7973,-82.58518,0.1,81300,"Snell Isle, 1.4 miles E of",Low
582,2007,26-Dec-2007,27.90123,-80.49515,0,81000,IRL Body F,Low
608,2008,10-Oct-2008,26.6685,-82.2871,0.5,81000,9G,Low
672,2009,6-Jan-2009,24.7836,-81.5696,0.5,81000,"RT08, Mote Marine Lab Station",Low
1590,2012,1-Nov-2012,27.33375,-82.57938,0.5,81000,"New Pass Dock, Sarasota Bay",Low
1788,2012,15-Nov-2012,27.3656,-82.6931,0.5,81000,Longboat Key 3.1 miles W of,Low
2262,2013,16-Jan-2013,27.2011,-82.65651,6,81000,"Bird Keys, 8.1 miles SW of",Low
2771,2013,12-Mar-2013,26.752983,-82.34436,11.7,81000,"Gasparilla Island, 4.9 m W of",Low
3548,2015,7-Dec-2015,27.21843,-82.51711,0.5,81000, ,Low
3452,2015,17-Nov-2015,30.259694,-85.749083,0.5,80938, ,Low
963,2011,26-Oct-2011,26.543583,-82.25978,0.5,80600,"Pine Island Sound, 3.7 miles SW",Low
1130,2011,21-Dec-2011,26.52636,-82.19388,0.5,80600,S. Seas Plantation Entrance,Low
2541,2013,7-Feb-2013,25.91165,-81.72805,0.5,80600,S. Marco Beach,Low
2662,2013,21-Feb-2013,26.13163,-81.8063,0.5,80600,Naples Pier,Low
3050,2014,28-Aug-2014,28.32825,-83.024767,0.6,80600,Bayonet Point; 18 mi W of,Low
3062,2014,28-Aug-2014,28.32825,-83.024766,0.6,80600,Bayonet Point; 18 mi W of,Low
1254,2012,3-Jun-2012,26.525467,-82.00161,0.5,80300,"Shell Island, Caloosahatchee River",Low
82,2007,16-Jan-2007,26.92467,-82.36189,0.5,80000,Englewood Beach(ChCP),Low
414,2007,30-Oct-2007,26.4666,-82.0298,0.5,80000,"Sanibel Causeway, southwest island, San Carlos Bay",Low
592,2008,11-Mar-2008,25.6345,-81.4202,0.5,80000,FWR2 - Pavilion Key,Low
794,2009,21-Dec-2009,27.1003,-82.4609,0.5,80000,"Sarasota County, Venice Beach",Low
935,2011,12-Oct-2011,26.629473,-82.207491,0.5,80000,"Pejuan Point, E of, Pine Island Sound",Low
1383,2012,15-Oct-2012,27.1138,-82.4688,0.5,80000,North Jetty (SCHD),Low
1465,2012,19-Oct-2012,27.33375,-82.57938,0.5,80000,"New Pass Dock, Sarasota Bay",Low
1477,2012,22-Oct-2012,25.9804,-81.7029,0.5,80000,"Big Marco Pass, 951 launch ramp",Low
2351,2013,23-Jan-2013,27.3316,-82.5779,0.5,80000,"Bay Dock, Sarasota Bay",Low
2576,2013,14-Feb-2013,27.33375,-82.57938,0.5,80000,"New Pass Dock, Sarasota Bay",Low
3300,2015,23-Oct-2015,26.7117,-82.2583,1,79667, ,Low
2679,2013,24-Feb-2013,26.58081,-82.1365,0.5,79600,PI LE-100,Low
2707,2013,27-Feb-2013,26.57427,-82.13556,0.5,79600,"Cork Island, W of",Low
3012,2014,19-Aug-2014,28.72241,-83.18304,0.5,79600,Drum Key; 28 mi W of,Low
2260,2013,16-Jan-2013,27.224767,-82.66905,0.5,79300,"Siesta Key, 8.1 miles SW of",Low
674,2009,6-Jan-2009,24.717199,-81.923698,0.5,79000,"RT19, Mote Marine Lab Station",Low
1540,2012,25-Oct-2012,26.25375,-81.82377,0.5,78600,Vanderbilt Beach,Low
1721,2012,9-Nov-2012,27.329783,-82.55956,0.5,78300,"Bird Key, 0.10 mi N of",Low
1406,2012,16-Oct-2012,27.1717,-82.4924,0.5,78000,"Blackburn Point Road, S of, Little Sarasota Bay",Low
3089,2014,15-Sep-2014,29.0514,-83.15166,0.5,78000,Seahorse Key; 5.82 mi SW of,Low
1174,2011,31-Dec-2011,26.629833,-82.34866,14,77600,"Cayo Costa, 6.81 miles W of",Low
2395,2013,26-Jan-2013,27.127517,-82.6495,0.5,77600,"Casey Key, 10.92 miles W of",Low
2437,2013,30-Jan-2013,26.488,-82.025,0.5,77600,"Fisherman Key, S of, San Carlos Bay",Low
3292,2015,21-Oct-2015,26.68,-82.316667,0.5,77333,Cayo Costa; 3.4 mi W of,Low
1043,2011,5-Dec-2011,25.91165,-81.72805,0.5,77300,S. Marco Beach,Low
1432,2012,17-Oct-2012,26.365444,-82.13686,0.5,77300,"Sanibel Island, 4.68 miles SW of",Low
1544,2012,28-Oct-2012,26.455067,-82.0905,0.5,77300,"North of Tarpon Bay, North Sanibel Island",Low
10,2007,2-Jan-2007,24.717199,-81.9237,0.5,77000,"RT19, Mote Marine Lab Station",Low
1967,2012,7-Dec-2012,24.73238,-81.83607,0.2,77000,"Key West, 11.85 miles N of",Low
2460,2013,4-Feb-2013,25.9804,-81.7029,0.5,77000,"Big Marco Pass, 951 launch ramp",Low
2525,2013,6-Feb-2013,26.48335,-82.11433,0.5,77000,"Long Point and York Island, Pine Island Sound",Low
576,2007,26-Dec-2007,27.6325,-80.35194,0.5,76700,Indian River Co South Beach Park sp 9,Low
3413,2015,10-Nov-2015,30.3273,-87.1419,1,76667, ,Low
522,2007,7-Dec-2007,28.52,-80.557,0.5,76600,Cape Canaveral Air Force Station Complex 34 Crossover,Low
1936,2012,27-Nov-2012,27.59069,-82.63142,0.5,76600,"Sunshine Skyway, end of S causeway",Low
1631,2012,6-Nov-2012,27.5967,-82.6055,0.5,76300,"Joe Island, 0.57 mi NW of",Low
201,2007,27-Sep-2007,30.1621,-81.31435,0,76000,Mickers Landing,Low
341,2007,18-Oct-2007,26.395,-81.993,4,76000,03A,Low
355,2007,18-Oct-2007,26.395,-81.993,4,76000,03A,Low
599,2008,8-Oct-2008,26.52352,-82.23037,0.5,76000,"Redfish Pass, 2.3 mi SW of",Low
2375,2013,24-Jan-2013,27.3817,-82.6419,0.5,76000,"Longboat Key, north end",Low
3545,2015,7-Dec-2015,27.311,-82.57718,0.5,76000, ,Low
1874,2012,20-Nov-2012,27.810467,-82.51285,0.5,75600,"MacDill, 1.1 miles SW of",Low
3592,2015,22-Dec-2015,27.610333,-82.735,0.5,75485,Mullet Key; SW tip of (Lower Tampa Bay),Low
3186,2015,16-Sep-2015,29.6806,-85.3664,0.5,75333,Cape San Blas,Low
123,2007,29-Jan-2007,26.9632,-82.3857,0.5,75000,"Blind Pass Beach, Manasota Key",Low
458,2007,19-Nov-2007,30.3824,-86.4508,0.5,75000,Henderson Beach,Low
671,2008,19-Dec-2008,24.7828,-81.6128,0.5,75000,FWR3 - Sawyer Key,Low
1238,2012,3-Apr-2012,24.88865,-81.452867,0.5,75000,"Harbor Key, 4.2m NW of",Low
1645,2012,6-Nov-2012,27.17467,-82.49089,0.5,75000,"Blackburn Point Road, S of, Little Sarasota Bay",Low
1723,2012,9-Nov-2012,27.3338,-82.5793,0.5,75000,"New pass, Sarasota Bay",Low
2127,2013,9-Jan-2013,26.5738,-82.287,8.3,75000,"North Captiva Island, 4.3 miles SW of",Low
2436,2013,30-Jan-2013,26.486,-82.108,0.5,75000,"York Island, Pine Island Sound",Low
3509,2015,30-Nov-2015,27.0735,-82.4509,0.5,75000, ,Low
998,2011,28-Nov-2011,26.13163,-81.8063,0.5,74600,Naples Pier,Low
1161,2011,27-Dec-2011,26.33005,-81.84531,0.5,74600,Barefoot Beach,Low
1888,2012,26-Nov-2012,26.7095,-82.1837,0.5,74600,Bokeelia Island,Low
2583,2013,18-Feb-2013,25.8815,-81.6323,0.5,74600,Coon Key Light,Low
3088,2014,15-Sep-2014,29.068036,-83.13403,0.5,74333,Seahorse Key; 4.30 mi SW of,Low
457,2007,19-Nov-2007,30.3915,-86.5224,0.5,74000,Destin Pass SW side of Hwy 98,Low
1241,2012,3-Apr-2012,24.943633,-81.372883,0.5,74000,"Big Spanish Key, 9m N of",Low
3385,2015,9-Nov-2015,27.4959,-82.6522,0.5,73889, ,Low
1479,2012,22-Oct-2012,26.13163,-81.8063,0.5,73600,Naples Pier,Low
1934,2012,27-Nov-2012,27.51477,-82.68395,0.5,73600,"Mead Point, Perico Bayou",Low
2711,2013,27-Feb-2013,26.59925,-82.18463,0.5,73600,Captiva Rocks,Low
918,2011,11-Oct-2011,26.57967,-82.4353,18.6,73300,"Cayo Costa, 13.5 miles W",Low
962,2011,26-Oct-2011,26.431833,-82.22261,9.6,73300,"Sanibel Island, 3.9 miles SW",Low
1255,2012,12-Jun-2012,26.369,-82.14672,0.5,73300,"Sanibel Island, 4.7 miles SW of",Low
1626,2012,6-Nov-2012,26.59925,-82.18463,0.5,73300,Captiva Rocks,Low
2101,2013,7-Jan-2013,26.6798,-82.2196,0.5,73300,Mondongo Island,Low
2498,2013,5-Feb-2013,26.380778,-82.0525,8,73300,"Algiers Beach, 3.1 miles SE of",Low
2735,2013,28-Feb-2013,27.170333,-82.57358,9.658,73300,"Casey Key, 5.2 miles NW of",Low
628,2008,11-Oct-2008,26.6177,-82.244,4,73000,10,Low
829,2010,26-Mar-2010,24.5667,-81.4015,0.5,73000,XX01 - South of Newfound Harbor,Low
879,2011,6-Oct-2011,26.554117,-82.20096,0.5,73000,Redfish Pass,Low
2005,2012,17-Dec-2012,27.01031,-82.41312,0.5,73000,Manasota Beach,Low
3590,2015,22-Dec-2015,27.662,-82.7264,0.5,72917,Mullet Key Bayou; N of (Bunces Pass),Low
3049,2014,28-Aug-2014,28.328133,-82.96475,1.5,72900,Bayonet Point; 15 mi W of,Low
3060,2014,28-Aug-2014,28.328133,-82.96475,1.5,72900,Bayonet Point; 15 mi W of,Low
3446,2015,16-Nov-2015,30.103611,-85.556528,0.5,72333, ,Low
1429,2012,17-Oct-2012,26.448367,-81.9457,0.5,72300,Fort Myers Beach,Low
2915,2014,4-Aug-2014,28.541516,-83.142516,11.6,72300,BE1408-1-06,Low
1183,2012,4-Jan-2012,26.45157,-82.01543,0.5,72000,Lighthouse Beach,Low
1239,2012,3-Apr-2012,24.912817,-81.43915,0.5,72000,"Harbor Key, 5.8m N of",Low
1640,2012,6-Nov-2012,27.28305,-82.54844,0.5,72000,"Siesta Key, NE of, Roberts Bay",Low
1697,2012,8-Nov-2012,27.0981,-82.4637,0.5,72000,"Venice Inlet, S of, GOM",Low
1966,2012,7-Dec-2012,24.75,-81.74417,0.2,72000,"West Harbor Key, 6.6 miles N of",Low
2404,2013,28-Jan-2013,27.11382,-82.46883,0.5,72000,North Jetty,Low
1053,2011,6-Dec-2011,25.903833,-81.607,0.5,71600,Shell Key,Low
598,2008,8-Oct-2008,26.52636,-82.19388,0.5,71300,Lee Co South Seas Plantation Entrance,Low
1863,2012,20-Nov-2012,27.730317,-82.5792,0.1,71300,Coquina Key. 2.80 miles E of,Low
46,2007,8-Jan-2007,24.7836,-81.5696,0.5,71000,"RT08, Mote Marine Lab Station",Low
1050,2011,6-Dec-2011,25.6379,-81.4241,1,71000,"Pavilion Key, 5.8m SW of",Low
1573,2012,31-Oct-2012,26.52636,-82.19388,0.5,71000,S. Seas Plantation Entrance,Low
1769,2012,15-Nov-2012,27.656483,-82.77476,5.7,71000,"Shell Key, 1.77 miles W of",Low
1911,2012,26-Nov-2012,27.01031,-82.41312,0.5,71000,Manasota Beach,Low
67,2007,15-Jan-2007,26.5535,-82.2005,0.5,70700,Redfish Pass,Low
17,2007,2-Jan-2007,26.933333,-82.593333,0,70666,12 mi SW of Venice,Low
2791,2013,14-Mar-2013,26.388194,-82.09497,0.5,70600,"Saniibel Island, 2.50 miles S of",Low
3342,2015,30-Oct-2015,30.305667,-86.502483,0.5,70333,Destin Pass; 5.3 mi S of,Low
164,2007,21-Mar-2007,26.45157,-82.01543,0.5,70000,Lee Co Lighthouse Beach,Low
237,2007,8-Oct-2007,30.1594,-85.7222,0.5,70000,"Magnolia Beach, St. Andrews Bay",Low
644,2008,20-Oct-2008,26.33005,-81.84531,0.5,70000,Barefoot Beach,Low
667,2008,17-Dec-2008,24.9137,-81.4406,0.5,70000,FWR3 - Harbor Key,Low
905,2011,11-Oct-2011,26.71558,-82.2575,0.5,70000,Boca Grande Pass,Low
1660,2012,6-Nov-2012,27.33695,-82.55966,0.5,70000,"Municipal Pier, Sarasota Bay",Low
2427,2013,30-Jan-2013,26.39049,-81.87901,0.5,70000,Lovers Key State Park,Low
3603,2015,29-Dec-2015,30.195556,-85.7225,0.5,70000,Posten Bayou; NW of (West Bay),Low
3343,2015,31-Oct-2015,30.382667,-86.442833,0.5,69667,Henderson Beach State Park; S of,Low
2244,2013,16-Jan-2013,26.58867,-82.16371,0.5,69600,Captiva Shoals,Low
3368,2015,3-Nov-2015,29.831,-85.347667,0.5,69333,Gulf County Canal; 1.9 mi W of (St. Joseph Bay),Low
1279,2012,2-Oct-2012,26.80562,-82.27415,0.5,69300,"Gasparilla Island, NE tip, Gasparilla Sound",Low
1516,2012,22-Oct-2012,27.3316,-82.5779,0.5,69000,"Bay Dock, Sarasota Bay",Low
1634,2012,6-Nov-2012,26.97781,-82.38861,0.5,69000,"Manasota Key, W of Lemon Bay",Low
1725,2012,9-Nov-2012,27.3133,-82.5991,0,69000,"New pass, Sarasota Bay",Low
1827,2012,15-Nov-2012,26.3136,-82.0016,0,69000,"Bonita Springs, 10 miles W of",Low
2261,2013,16-Jan-2013,27.2011,-82.65651,0.5,69000,"Bird Keys, 8.1 miles SW of",Low
2615,2013,19-Feb-2013,27.1226,-82.4686,0.5,69000,Snake Island,Low
3546,2015,7-Dec-2015,27.29818,-82.56739,0.5,69000, ,Low
664,2008,16-Dec-2008,24.7653,-81.6565,0,68667,RT 24,Low
2944,2014,5-Aug-2014,28.380766,-84.003833,19.6,68667,BE1408-1-12,Low
3115,2014,29-Sep-2014,29.17225,-83.109802,0.5,68667,W of Gulf Jackson HDLA (Cedar Key),Low
982,2011,23-Nov-2011,26.368267,-82.06256,7.6,68300,"Hickory Island, 12.2 miles W of",Low
1925,2012,27-Nov-2012,27.5967,-82.6055,0.5,68300,"Joe Island, 0.57 mi NW of",Low
2948,2014,5-Aug-2014,28.232083,-84.0031,37.4,68300,BE1408-1-13,Low
1374,2012,10-Oct-2012,27.1681,-82.5219,0.5,68000,CR-1 Dup,Low
1603,2012,2-Nov-2012,26.5025,-82.2734,10,68000,CS-11,Low
2399,2013,28-Jan-2013,27.33375,-82.57938,0.5,68000,"New Pass Dock, Sarasota Bay",Low
2616,2013,19-Feb-2013,26.98155,-82.38897,0.5,68000,"Manasota Key, W of Lemon Bay",Low
2870,2013,25-Nov-2013,26.40295,-82.10786,6.64464,68000,"Algiers Beach, 1.8 miles SW of",Low
3418,2015,13-Nov-2015,27.3316,-82.5779,0.5,68000, ,Low
2926,2014,4-Aug-2014,28.381733,-83.315016,3.9,67667,BE1408-1-08,Low
2959,2014,5-Aug-2014,28.232133,-83.65805,4.9,67667,BE1408-1-15,Low
3381,2015,9-Nov-2015,27.96035,-82.8243,0.5,67667, ,Low
2297,2013,17-Jan-2013,25.91165,-81.72805,0.5,67300,S. Marco Beach,Low
784,2009,14-Dec-2009,27.1003,-82.4609,0.5,67000,"Sarasota County, Venice Beach",Low
1524,2012,22-Oct-2012,27.2184,-82.5171,0.5,67000,Turtle Beach  (SCHD),Low
2401,2013,28-Jan-2013,27.12332,-82.47122,0.5,67000,Nokomis Beach,Low
3547,2015,7-Dec-2015,27.26518,-82.5531,0.5,67000, ,Low
427,2007,31-Oct-2007,30.3877,-86.5151,0.5,66700,"Destin Pass, West",Low
3138,2014,3-Nov-2014,26.6798,-82.2196,0.5,66667,Mondongo Island; W of (Pine Island Sound),Low
3392,2015,9-Nov-2015,30.224222,-85.713972,0.5,66354, ,Low
